,mel,afi,d4r,bea,cas,nsc,d6r,mfi,bik,mtt,ddr,mwf,sod,fer,pcr,bog,mor,cha,lta,imf,dzc,can,non,pau,mei,sti,mtn,jbw,stf,aft,bre,lau,gis,ast,nat,ton,dsc,afs,mtw,gme,doh,rth,d8r,ats,abw,dcc,lev,rut,atn,ltl,bph,clo,lov,mso,dnc,rte,phi,d3r,afy,vsv,los,aww,eab,ave
ddr,0.9948157318011484,0.9888289036619533,0.9816404237411668,0.9791677512471976,0.9945374413851717,0.9883910375563552,0.9927293863838759,0.9954270867691367,0.9892970452936661,0.9925478563884389,1.0000000000000004,0.9869645870336912,0.9815112929264821,0.9901341142264528,0.9930871444735477,0.98775820338926,0.9908058971476713,0.9971838763556029,0.9768436036382321,0.9934309095725458,0.9866805168023078,0.9952387028216828,0.9892580917190797,0.995804058991181,0.9869927259909835,0.9909219826180042,0.9731798267417312,0.9890773333151279,0.994114930554933,0.9967442804971578,0.9847540256716985,0.9819488280310864,0.9939436394261986,0.9214375179454452,0.9911249939437305,0.987305183661728,0.9885789203783102,0.9878188545443365,0.9816018049085024,0.9884009466800444,0.9854417702110586,0.9986770401684432,0.9936585420094907,0.9890220327621893,0.9722888508730424,0.9954922954699315,0.9976209569972913,0.9180133898967384,0.9964437796349539,0.9763329407224685,0.9772678474407795,0.8649338220396408,0.98880108064979,0.9921868747716529,0.9033332573616542,0.95009274614926,0.9981984884169466,0.8544130350965915,0.970725880592163,0.9879267272161303,0.9212616287706913,0.9873074774004859,0.9974968660812873,0.9776885178149456
mwf,0.9802816550231781,0.9670370832929981,0.977224224872962,0.9638582331588977,0.9746998371187165,0.9671763158277575,0.991640014813909,0.9767280263760253,0.9586934203071585,0.9647445874248772,0.9869645870336912,1.0,0.9904871906845352,0.9716769144110606,0.964376927724333,0.967243994300273,0.9731075069294823,0.990513664835822,0.9965860359043872,0.9643915885400706,0.9594588777903652,0.9796838596613516,0.963527122124355,0.9964201761580166,0.9748956230245125,0.9793993323444934,0.9309336575846118,0.958668180101617,0.9777800330439572,0.9931382612717621,0.9699721760460459,0.9631839532764785,0.9729337033183889,0.857700756631726,0.9657211886570851,0.9675164500594478,0.9763170136196188,0.9704329325603737,0.9628459759216647,0.9772284443339568,0.9465458704314854,0.9926792176180989,0.9976005759594562,0.9651663724181522,0.9252477114461005,0.9709040062016591,0.9858987628599338,0.8546320749707578,0.9800566409101438,0.9749556238543535,0.9754605058928577,0.8933214040957249,0.9650654083300345,0.9671206655299828,0.9088827133167847,0.8969026174023856,0.983545368786063,0.880659090319735,0.9721809295314893,0.9594004413249997,0.8577567038813444,0.9813722304628121,0.9873406534171337,0.9516209618926001
sod,0.987048371919091,0.9806574624608948,0.9949145228188099,0.9847930957111296,0.9818403804742323,0.981516908904946,0.99629305451845,0.9784749899606359,0.9685471963669005,0.9718332359530345,0.9815112929264821,0.9904871906845352,0.9999999999999997,0.9854017843572265,0.9687901586737115,0.982330296493087,0.9844150795771842,0.9862052234240279,0.9943979678215719,0.9689177444866127,0.9745345863633388,0.9863204521532535,0.9759664694673115,0.9900170997757893,0.9904520283069986,0.9918910876403463,0.9179413708292826,0.9689867294171246,0.9866919762207178,0.9880976545412833,0.9868073998297835,0.9827499703442797,0.9658876086421134,0.8449529647235853,0.9624248971109925,0.9838438301002613,0.9907732242639701,0.9854910739108989,0.9828361663223759,0.9918540042729064,0.9517639574618227,0.9866845226516556,0.9938794341451584,0.9784497928028804,0.9181579903781225,0.9722071964983972,0.9788392632759813,0.8384086959801864,0.9810582596597885,0.9936683099304111,0.9952794637428977,0.933704555567754,0.9717385740743334,0.9693746471310563,0.9566701448034838,0.8842723605881448,0.9761821015443397,0.9323873049518718,0.9942180522904094,0.9612356898452908,0.8443952413283371,0.9955458563453881,0.9798731976643189,0.9422783784624575
fer,0.9975648924578918,0.9978381066412149,0.9949648710066797,0.996615008486896,0.9977270049820319,0.9980845157138113,0.9927847898215378,0.9933248661764174,0.9954437369615987,0.9957948730463201,0.9901341142264528,0.9716769144110606,0.9854017843572265,1.0,0.994297665871703,0.9981713153313907,0.9983841953025105,0.9887563421070666,0.9688378497782838,0.9942637990038868,0.9980242478150525,0.9975025722545311,0.9978893396887811,0.9843826092229291,0.9984433373998329,0.9988752709558972,0.9571339933453655,0.9956717321466105,0.9988015155607844,0.9873876399896183,0.9980088395810722,0.9982005883551148,0.9838071676112831,0.9071929680061358,0.9850894576173592,0.9994628031200133,0.9980416899270649,0.9988073828552476,0.9980536424622857,0.9984811432307527,0.9873937490612172,0.9877282195173389,0.984827756240257,0.9982983574566004,0.9631221299292998,0.9934562310494465,0.9868129249163254,0.8998395313548839,0.9929191111654019,0.9888357462894091,0.9925267052107805,0.9013886361530461,0.9929525977188843,0.9912523473760512,0.9451751995927983,0.9348842955850453,0.9866985778716403,0.899882144117555,0.9883485681003679,0.9873893649573164,0.9060211635232608,0.996719235664997,0.9861341386090918,0.9657374896218723
pcr,0.9953710665069075,0.9940726365661842,0.9804342125032407,0.9865716694765518,0.9977940803695755,0.9934322715697291,0.9845639815835389,0.9969793458941228,0.9981884976074692,0.9990775039997732,0.9930871444735477,0.964376927724333,0.9687901586737115,0.994297665871703,0.9999999999999998,0.9927062345685504,0.9953076906268283,0.9894614757283225,0.9531173337756909,0.9989720126854532,0.9956164312625395,0.9956026356393041,0.9970354078781605,0.9822096828818779,0.9894593001033285,0.9906441963963555,0.9814040013166548,0.9980297107329699,0.995737217963612,0.9867779599220674,0.9900229364883203,0.9897418641099153,0.9941718071099384,0.9438137137545968,0.9957205592718521,0.9925639538676052,0.9890427987818757,0.9905325754543041,0.989950815602832,0.9892623369179628,0.9966271365185029,0.9869246677362895,0.9785429438689656,0.9944027129889724,0.9855366767064531,0.9993451190595386,0.9917615615520351,0.9385886836833696,0.9921163868586773,0.9710738607954278,0.9751247683146032,0.8535361059069159,0.9964482684675371,0.9980574227632226,0.9063859375036292,0.9654854383824338,0.9932242810093106,0.8488727706501493,0.9684098325665467,0.9965618176909298,0.9430686231766597,0.9847555009907557,0.9906143657797731,0.9736943613153063
bog,0.9950805590713249,0.9998554967255959,0.9918195070195817,0.9935922881233488,0.9965553021036124,0.9999697817863015,0.9885236096998616,0.9913465494472246,0.9965191095961433,0.9963071789178499,0.98775820338926,0.967243994300273,0.982330296493087,0.9981713153313907,0.9927062345685504,1.0,0.9961032822287275,0.9841571256436938,0.9631307433783672,0.9941502934371066,0.9985076116984821,0.9968338861443568,0.9984589023909144,0.980610669538727,0.9958514902311859,0.9972641589485771,0.9596492326433314,0.9967785820353501,0.9975072439168167,0.9826309694803603,0.9949635877767518,0.9956912100993959,0.9798635913413879,0.9127833285045011,0.981324235538203,0.9992644234064206,0.9985505373100868,0.996834217906185,0.996027847374359,0.9970435011692904,0.9886894644337025,0.9849347339596689,0.9802236634873708,0.9977626501922753,0.9637880305628371,0.9909217705178083,0.9823142046269802,0.9063285490416734,0.9909159979083969,0.9910101899792277,0.9893962852946928,0.8921714855495305,0.9885954710837564,0.9891987507521458,0.9470385139318176,0.9397269218155628,0.9843564990997313,0.89765598611421,0.984110670790487,0.9836604573618337,0.9124258657475449,0.9946034009649548,0.9817771842582094,0.9579769910305551
mor,0.9993009005525882,0.9963090022574921,0.9937139261804087,0.9969008660213581,0.9990716576786378,0.9961521601605747,0.9936424940820501,0.9971260780455139,0.9943289364202806,0.9955802654167449,0.9908058971476713,0.9731075069294823,0.9844150795771842,0.9983841953025105,0.9953076906268283,0.9961032822287275,0.9999999999999998,0.9923323969571919,0.9679919276053721,0.9931421742046515,0.9956019954201085,0.998566899743063,0.997146269661783,0.9871019948026486,0.9983736575626295,0.9976725585693993,0.9624898248622837,0.9944698945342214,0.9992685848595764,0.9906088976719469,0.9986291730776288,0.9969392684622754,0.9894243707715058,0.9152065284760748,0.9908348968356501,0.9967922880064317,0.9964524013259732,0.9947151262088882,0.9978063800872922,0.9978075926552359,0.9861331987469227,0.987318678008448,0.9856467734482799,0.9945540297172132,0.9666305518692347,0.9956320450428647,0.9909420078091911,0.9086218138388684,0.989815509705086,0.9848217786010955,0.9903771686675509,0.8898363116250615,0.9968703159606029,0.9955458225979479,0.9362606056366806,0.9419149690345362,0.9905945752264278,0.8908073573719226,0.9866737609504638,0.9926139602226715,0.9143692212133269,0.9953507549099836,0.9904097763513205,0.9601540919263318
cha,0.9960234877088174,0.98502677237638,0.9854547406198776,0.9828758608839765,0.9937146831093729,0.9845432264840098,0.9962955044295122,0.9961779709567561,0.9834261136269198,0.9876552385387943,0.9971838763556029,0.990513664835822,0.9862052234240279,0.9887563421070666,0.9894614757283225,0.9841571256436938,0.9923323969571919,0.9999999999999998,0.9821977169358055,0.9869375460057607,0.9819545655916644,0.994778192143478,0.9858285316546364,0.9983659325324326,0.9893005921453897,0.990955172373263,0.9645648091509997,0.9832736786280631,0.9936850647074931,0.9997765479859757,0.9878499781040451,0.982919285803425,0.9946593155375508,0.909742414958985,0.9919062423489928,0.9845480823016205,0.9876476935382975,0.9845389371017637,0.983320403865673,0.9895223456319407,0.9761891012754021,0.9963065862015825,0.9961264745215626,0.9835083493436646,0.9633155551828485,0.993464575231472,0.9991332079465267,0.9056233332531589,0.9904594552022562,0.9757808357187948,0.9813116312769202,0.8753197305355737,0.9911642535685038,0.9923131489693893,0.9073866253435904,0.9398220143772483,0.997748602443056,0.8656026027690995,0.9770622680266611,0.9889230014068653,0.9092514795773201,0.9891106536898643,0.9993342978817962,0.9667912183745778
lta,0.9742442499684646,0.9615960571384221,0.9807276812503821,0.9645242114452498,0.9669185240023291,0.9624455565639286,0.9899803693235615,0.9660784570201992,0.9492102328548173,0.9546583753237832,0.9768436036382321,0.9965860359043872,0.9943979678215719,0.9688378497782838,0.9531173337756909,0.9631307433783672,0.9679919276053721,0.9821977169358055,1.0,0.9535820296035094,0.9540997017615402,0.9729876232829283,0.9566740978071063,0.98950167182635,0.9741840269490872,0.9777721046644897,0.9048119262957878,0.9494703573212174,0.9722489818301027,0.9857128554415953,0.968946481554794,0.962976826265357,0.9578982491998554,0.8231298971054227,0.9507604525017477,0.9652638800647986,0.9746679630823145,0.9697326604832881,0.9619533407191045,0.9762432309627516,0.9325879006098666,0.9851126409646972,0.9940798427000616,0.9609910035649273,0.901880507202222,0.9593245483429067,0.9746281813623247,0.8178619588502364,0.9731520311075752,0.9790236730829177,0.9810989607190569,0.9250581986205819,0.9560186832376714,0.9546349913397785,0.9300319547967898,0.8660201734953269,0.9705112365953644,0.9114406823217609,0.9799490157559069,0.9459480964012703,0.822377509889585,0.9824580120607826,0.9762566200397547,0.9409743978646016
imf,0.9936133896141764,0.9953146476071802,0.9794691888297546,0.9840310456693355,0.9966145964663075,0.9948678387359702,0.9832600576835905,0.9944142661701066,0.9989687834468322,0.999418726947295,0.9934309095725458,0.9643915885400706,0.9689177444866127,0.9942637990038868,0.9989720126854532,0.9941502934371066,0.9931421742046515,0.9869375460057607,0.9535820296035094,1.0000000000000002,0.996586261655474,0.9948926352108954,0.9971329869542983,0.9810296966053299,0.9880814932328668,0.9907710816854031,0.9801665753240969,0.9988366304256674,0.9950471780950899,0.9845729309358935,0.9876687285244887,0.9884072916405221,0.9903736238028436,0.9409651970457429,0.991416325216143,0.9935496471767521,0.9899659910380939,0.9921613513961502,0.988171638094727,0.9888622581288745,0.9979656265739614,0.9881482949731989,0.9782123603486218,0.9963816572251426,0.984089817027606,0.9976377744027729,0.9890317331034769,0.9360906833809668,0.9946978230361435,0.9740694170853034,0.9746371779429536,0.8551021043340171,0.9921120434494387,0.9948128346467773,0.9096703393615947,0.9635796532593234,0.9914342200249668,0.8509107625880408,0.9670083822490806,0.9919676544886705,0.9405043463779236,0.9847314438548189,0.9879031195445795,0.9769425943320229
dzc,0.9938530133019478,0.9986810040510816,0.9880472796484393,0.9926921215102079,0.9963288384029939,0.9986688690815447,0.9843812592920982,0.9910440915107538,0.9987185483644012,0.9978434316691026,0.9866805168023078,0.9594588777903652,0.9745345863633388,0.9980242478150525,0.9956164312625395,0.9985076116984821,0.9956019954201085,0.9819545655916644,0.9540997017615402,0.996586261655474,0.9999999999999999,0.9951822379930916,0.9994140216625536,0.9758159051266175,0.993757512360143,0.994707233295065,0.9651761415051363,0.9988958481844014,0.996242731283476,0.979684187835719,0.9940595714220152,0.9960961496874716,0.9816855149870374,0.9238185455147644,0.9842086200913925,0.9987046025394055,0.9951020071491954,0.996542745094114,0.9957538475337235,0.9941270925609691,0.9934383043000438,0.9819557964109866,0.9749344596230721,0.9986619195553559,0.9719477255375661,0.9929372764259181,0.9817223896285323,0.9165269260671366,0.9904703209815046,0.9835567701846251,0.9848423445801051,0.8839524746637735,0.9912786833254541,0.9910208494783348,0.9374981130625402,0.9473863361291649,0.983511827284275,0.8837966510543847,0.9790422841654653,0.9874640089971924,0.9226656310750393,0.9906186390414378,0.9806452792252658,0.9641535045687765
can,0.9993942707834873,0.9973408201086738,0.9921117572856102,0.9927869563921116,0.999483341050497,0.9970337895318275,0.9949002094910401,0.9979595407786203,0.9950716647458826,0.9967414070585188,0.9952387028216828,0.9796838596613516,0.9863204521532535,0.9975025722545311,0.9956026356393041,0.9968338861443568,0.998566899743063,0.994778192143478,0.9729876232829283,0.9948926352108954,0.9951822379930916,1.0000000000000002,0.9972560441445412,0.991500138614856,0.9964278836011757,0.9976636580241264,0.9679718071008233,0.9951359990933502,0.9996148373022418,0.9936104866359278,0.9957651284114826,0.9939903398217874,0.9911596184308756,0.9197464458398247,0.9910410976522024,0.9962726231844566,0.9971426558193439,0.994104916083089,0.9944351771178689,0.9970750263726739,0.9875827224417989,0.9925485980694337,0.9896130659947584,0.9945665925456636,0.9695608634451862,0.996256393428049,0.9937012704159087,0.9142426648890429,0.9930330440283763,0.9869224448511498,0.9886253269991935,0.8846716901176485,0.9945953488083084,0.9955780381350523,0.9311757958108866,0.9470451849053744,0.9944694884505522,0.883562276472653,0.9837211507896333,0.9912452725424096,0.9192480561660803,0.9951246982250164,0.9934856857656825,0.9627567720630954
