,mel,afi,d4r,bea,cas,nsc,d6r,mfi,bik,mtt,ddr,mwf,sod,fer,pcr,bog,mor,cha,lta,imf,dzc,can,non,pau,mei,sti,mtn,jbw,stf,aft,bre,lau,gis,ast,nat,ton,dsc,afs,mtw,gme,doh,rth,d8r,ats,abw,dcc,lev,rut,atn,ltl,bph,clo,lov,mso,dnc,rte,phi,d3r,afy,vsv,los,aww,eab,ave
dzc,0.49984711081670585,0.9004634534213539,0.5764459186943692,0.4998397106210396,0.4998412650449331,0.8901986025459208,0.8711118159587994,0.49987273431036827,0.4998255057644224,0.4998296901626212,0.4998131039907431,0.4998316098399316,0.9035529735083883,0.4998207461860734,0.49923207059708163,0.8949353250259943,0.4998519597484281,0.8921426707649345,0.9514890924627022,0.49982018750197665,0.9999999999999999,0.8947034457695028,0.4998386428347541,0.500570014963312,0.6409123857860568,0.9905667761270033,0.4998335544077905,0.49982743910439204,0.4998129975893903,0.8557835120350837,0.499823344640212,0.64880897197721,0.8687728389027034,0.7113058306571973,0.7892272868210854,0.49983131449558554,0.7788609781097211,0.6949341639518843,0.49983161515404095,0.9959133920834526,0.49983851856615746,0.499816974524865,0.7530089602451681,0.9895265237001797,0.7528695429095232,0.9708851392529565,0.9593030074499693,0.4998257752725485,0.8556500294962648,0.4996004905261883,0.8565205971303632,0.9775281387705286,0.4997994932623471,0.8440313933404751,0.8556648488343666,0.49983297312611497,0.657437362640093,0.49980408991622555,0.8556765051852594,0.4998288241812797,0.008794343862123136,0.8556532304627542,0.03162780837325415,0.8556580111696852
can,0.08426511947073623,0.9978503552620596,0.17368426322984096,0.08425218676865516,0.08426691191567573,0.9974239737072804,0.5861570938219008,0.08427746097454916,0.0842616286922592,0.08427354368743278,0.08423113759395795,0.08439893753445016,0.623756155735367,0.08447762585790848,0.08481953539388337,0.9936017204539033,0.084272122491054,0.6217185400700218,0.7205062497157487,0.084499897426643,0.8947034457695028,1.0,0.08431275512518276,0.08543914712249376,0.5977913330503875,0.9421582892476025,0.08429246428650485,0.08426703736417689,0.08423118260287096,0.9964211613772375,0.08425721972447461,0.2552021032739075,0.803426279866059,0.34880518090694856,0.706630156995061,0.08427864336869406,0.43185158825965675,0.3270948542707162,0.08425114610571738,0.8983261206673085,0.08443328000767822,0.08424004001558835,0.4070428743922089,0.8794421718650827,0.741570396490301,0.9164423633966519,0.7666729551324658,0.08426255598373013,0.9963779793389137,0.08475783179407288,0.9965009375158851,0.9597038924726732,0.08451870168791795,0.9734395301660105,0.9964129042748129,0.08428730616444649,0.28144368615762855,0.08421221698020473,0.9964349084726003,0.0844748580907832,0.012860329507477298,0.9963819495165483,0.01728791191832084,0.9964279487154368
non,0.999989386724386,0.08157902586903802,0.9958428241649323,0.9999867733582465,0.9999904682028385,0.05800957627362604,0.856628089242347,0.99999083730027,0.9999891540940862,0.9999911338334638,0.9999757680937736,0.9999608877132184,0.8212748447247122,0.9998982900927457,0.9985647530471136,0.06279953124492313,0.9999922745908169,0.8326267561852467,0.7418444643694756,0.9998753477001526,0.4998386428347541,0.08431275512518276,1.0,0.9996725130698837,0.04707213203506315,0.4101652881662653,0.9999985681552769,0.9999907819154213,0.9999776317691665,0.0002754812224342204,0.9999888392206039,0.9821954956072103,0.23998347407527823,0.9632157694404277,0.20967129142793456,0.9999935597990621,0.9318733251606919,0.9690345490561577,0.9999866337611307,0.5112041228178802,0.9999492977862479,0.9999808592206719,0.9442236967109551,0.5484244378951221,0.06092967751108406,0.3347224631312794,0.7043238275435831,0.9999886154037837,1.2008852003753301e-05,0.999189530435887,0.002288744836454705,0.3067402956645306,0.9998217188679371,0.023036049525216543,5.176932416293755e-05,0.9999976844431331,0.9745537416107457,0.9999648470237115,7.396502065063702e-05,0.9999074501121852,0.013229081195843055,1.4221340061003697e-05,0.05824494325352392,0.0001497742756197128
pau,0.999557646524102,0.0825097275279558,0.9954538659062537,0.9995321045151803,0.9995629857634784,0.05894928753541411,0.856969409269032,0.9995817618255662,0.9995515565616424,0.9995754691997455,0.99947716385821,0.9998331720885786,0.8216808943017697,0.9999332839205497,0.9995741563235084,0.06377012584859618,0.9995758310493944,0.8329836469726281,0.7422823536773248,0.9999429677403049,0.500570014963312,0.08543914712249376,0.9996725130698837,1.0,0.04882598074010386,0.41095664930668985,0.9996302281482214,0.999563851145365,0.9994818293540041,0.0012016863886904004,0.999544961092471,0.9819698874745215,0.2417456031260257,0.9629630923478188,0.21094854888591363,0.9995895246755705,0.9325942309509333,0.9694384105733584,0.99953043584602,0.5120514812738679,0.9998777613920784,0.9995009036840553,0.9448359906482168,0.5493437094746522,0.0623811175917973,0.3362222623968274,0.7051535315448736,0.9995524179780225,0.0008863024147462311,0.9997403146398417,0.003841244735386105,0.3076490958759468,0.999929472122303,0.029469110835638145,0.0010409986787934086,0.9996167661699602,0.9769393759889123,0.9994292852653834,0.0011161234822669112,0.999923247223058,0.03778677537504779,0.0008964126545912821,0.0836033555415217,0.0014069223731261842
mei,0.04708769941982861,0.6482527818647792,0.10989307047209959,0.04705638655372704,0.04705394295600906,0.6491229218753891,0.3574894794942206,0.04723338228845804,0.04696281968074688,0.04697965816084371,0.04690600703653117,0.04727208239340574,0.4710162519215101,0.04740551224436698,0.04828039593494711,0.682462046211053,0.04711784874597204,0.3832151411573029,0.5217874791434298,0.04741180169240835,0.6409123857860568,0.5977913330503875,0.04707213203506315,0.04882598074010386,1.0,0.5989561941728193,0.04703660037626603,0.04697243236163987,0.046911876913731484,0.5957897866117453,0.046962203489417695,0.20766499392394916,0.9364145945440837,0.20522190146847896,0.9759949919532158,0.046992543863626425,0.3146002907664304,0.19262843500717408,0.04700971553923544,0.5715636645998031,0.04730390570940738,0.0469242300574571,0.24103679234071643,0.5242128536597876,0.9809744513484986,0.7918689274928183,0.45634922024269736,0.04696188693525521,0.5957366381315315,0.04778491117084091,0.5962466779831811,0.7057979994818557,0.04745021556797185,0.5850574348314126,0.595820566205973,0.04702093168813447,0.16677547183643243,0.04687087844603959,0.5958981490785068,0.04737224071568105,0.023945975204548484,0.5957480411433813,0.02583028145819158,0.5961283266863042
sti,0.4101541416187214,0.9423342512030346,0.4910649839082863,0.410145592124654,0.4101526837624496,0.9341541060967332,0.8216979829317957,0.4101682941138556,0.41014508603907834,0.41015196732014864,0.41012846663666164,0.41017485437615026,0.8495427743676429,0.4101871793755495,0.409794535054868,0.9343066245450267,0.41015834775027227,0.8464794152470275,0.911129577974884,0.41019667471869603,0.9905667761270033,0.9421582892476025,0.4101652881662653,0.41095664930668985,0.5989561941728193,0.9999999999999999,0.41015590939645075,0.4101478607154513,0.41012794508496225,0.9109545032769562,0.4101406228633092,0.5638465651242192,0.8404660444873364,0.639744145821622,0.7476454399885256,0.41015386128236986,0.708405753475407,0.6216651619145046,0.4101425121675366,0.9934972191626608,0.41019173762188,0.4101335022075578,0.6864660958149923,0.986523297359006,0.7290782574781666,0.9631879441096943,0.9353462785693151,0.4101465267104193,0.910839327269441,0.4101049707053446,0.911542186164848,0.9871244308880579,0.4101785268027106,0.8962025740421856,0.9108633720935271,0.4101557553176674,0.58121015599416,0.41011770322305957,0.9108715127315583,0.410197056477659,0.00941294939652979,0.9108430300869909,0.02860221326792621,0.910850932804578
mtn,0.9999939857732929,0.08157388948127635,0.9958502250400622,0.9999930302162254,0.9999948190639429,0.05800457726101208,0.8566140824289655,0.9999938302038611,0.9999941620604905,0.9999944899181544,0.9999846060640101,0.9999482496317533,0.8212670611810075,0.9998746849773223,0.9984828864764959,0.06279462840232052,0.9999958977442761,0.8326129207046048,0.7418411372527858,0.9998483671891099,0.4998335544077905,0.08429246428650485,0.9999985681552769,0.9996302281482214,0.04703660037626603,0.41015590939645075,1.0000000000000004,0.999995118170716,0.9999863513816939,0.000269507434203111,0.9999948826096102,0.9822007683402659,0.23994179389771614,0.9632239054860616,0.20965996285293692,0.9999963475865706,0.9318302745053868,0.9689997759993261,0.999992895741873,0.5111863308977699,0.9999322991597467,0.9999884801334866,0.9441828550530742,0.5483981101063484,0.060909380217680345,0.33468461466776417,0.7042930675390839,0.9999931158926193,9.611807027198061e-06,0.9991256720285792,0.0022432644660291094,0.30673378901071474,0.9997953123241164,0.02265886849619159,4.0096444556938906e-05,0.9999993517913546,0.9744030623280487,0.9999757279302444,6.07517004469967e-05,0.9998837999854635,0.011844288921614396,1.1057307248479074e-05,0.05668779126568782,0.00012085488651792845
jbw,0.9999999187751631,0.08157193781021299,0.9958588127640599,0.9999992407661582,0.9999999869322987,0.058002713656309365,0.8566028238704726,0.9999992032621732,0.9999999114752556,0.9999996953388776,0.9999960563053858,0.9999138700058015,0.8212567533373814,0.9998312881324701,0.9983311175604663,0.06279270234035587,0.9999998908571012,0.8326122877882295,0.7418381367489378,0.9998117196537337,0.49982743910439204,0.08426703736417689,0.9999907819154213,0.999563851145365,0.04697243236163987,0.4101478607154513,0.999995118170716,1.0,0.9999961118603854,0.0002650212704293285,0.9999990105796535,0.9822063857032234,0.23986761554668606,0.9632348128391296,0.20964378170181333,0.9999995730003458,0.9317610448448667,0.9689582609560218,0.9999990886133849,0.5111650635527825,0.999901362581349,0.9999978038170758,0.9441112588701126,0.5483665408450652,0.06089687769152754,0.3346320426253351,0.7042495202558354,0.9999996375630906,7.82902269724042e-06,0.9990833831288161,0.002190853764788216,0.30672892088894393,0.9997538440227853,0.02231552385021993,3.90157431708655e-05,0.9999973588221986,0.9741058885286034,0.9999908435124204,4.556056990683491e-05,0.9998491714732036,0.00925215486372293,9.877581698604177e-06,0.05442851272143465,9.908899554420987e-05
stf,0.9999963299696186,0.08156232118012027,0.9958604792875307,0.9999986550037958,0.9999960938043022,0.05799358201875575,0.8565691949516138,0.9999927733781635,0.9999971856350133,0.9999942713719194,0.9999996664766346,0.9998823958787258,0.8212332422239491,0.9997807783817234,0.9981846568914472,0.06278369540274416,0.9999949567777633,0.8325799294607744,0.7418235801512947,0.9997547115031221,0.4998129975893903,0.08423118260287096,0.9999776317691665,0.9994818293540041,0.046911876913731484,0.41012794508496225,0.9999863513816939,0.9999961118603854,1.0000000000000002,0.0002550002705144321,0.9999973465078142,0.9822038866265018,0.23979227439275955,0.9632382692438503,0.20962031950644036,0.9999931870461161,0.9316794182987113,0.9688869690686014,0.9999987993973233,0.511129803169685,0.999860889552032,0.9999996906093738,0.9440328790776275,0.5483145568678607,0.060861677593048766,0.3345616920064238,0.7041902844545385,0.9999967357926458,3.849085086168519e-06,0.9989646812609266,0.002111160146384105,0.30671478153351345,0.9996903948543973,0.02167346673511966,1.989713186096713e-05,0.9999896270745834,0.9738441689067411,0.9999984327979174,2.338423591861834e-05,0.999798593606872,0.00670284180505982,4.6911452371382726e-06,0.05172716928020023,5.0652402215106445e-05
aft,0.0002648256811707836,0.9945831874788807,0.09037583431897553,0.0002604989859750996,0.0002651256878496084,0.9961436246476186,0.5159773879030533,0.00026888225912367815,0.00026354833929226773,0.0002674997575301362,0.00025564429025092824,0.0002956328082920759,0.556722626766861,0.00032114968408919963,0.0004345131898549018,0.9919039204926816,0.00026645602897772477,0.553702805084956,0.6605514222049726,0.00033237927759494334,0.8557835120350837,0.9964211613772375,0.0002754812224342204,0.0012016863886904004,0.5957897866117453,0.9109545032769562,0.000269507434203111,0.0002650212704293285,0.0002550002705144321,0.9999999999999997,0.0002610840244268754,0.17332794908813623,0.7858639298242428,0.2688923436452985,0.6914546388868761,0.00026834530179358504,0.35459188364688154,0.2463690841663307,0.0002602118066687688,0.8583929285316164,0.0003090641721319756,0.00025779193006969487,0.32865893563621523,0.8362491480390984,0.7390314587822537,0.8913345605762589,0.7098972071294103,0.00026441888642162625,0.9999974514445117,0.0004748821106561807,0.9996846171202088,0.9373012491840822,0.00033630159884915554,0.9730332223508966,0.9999876444480333,0.00026915194818385763,0.19937803398446327,0.00025103581397702113,0.9999895920844564,0.00032376268169373364,0.002946138591188351,0.9999983805892311,0.0033623362961670063,0.9998988897756693
bre,0.9999988313594077,0.08156765129309873,0.995859271873027,0.9999995333975288,0.9999989142069334,0.05799860153374619,0.8565911951658011,0.9999968648601024,0.9999992273870708,0.9999976635646944,0.999996912824975,0.9999108353603868,0.8212507815632233,0.9998214783181905,0.9983053414686355,0.06278868125760649,0.9999985201372249,0.8325970078266356,0.7418338523386233,0.9997966310042092,0.499823344640212,0.08425721972447461,0.9999888392206039,0.999544961092471,0.046962203489417695,0.4101406228633092,0.9999948826096102,0.9999990105796535,0.9999973465078142,0.0002610840244268754,1.0,0.982206142072363,0.23985512219468488,0.9632351978411222,0.2096388212969596,0.9999977183913048,0.9317424474018002,0.968938169739924,0.9999993274069906,0.5111543950145939,0.9998935011546608,0.999998218094892,0.9440955270227981,0.5483519888012983,0.060882505700303874,0.33461527411253816,0.7042341551639837,0.9999980666776525,6.237050519250356e-06,0.9990362616288574,0.002168144219342149,0.3067236032064872,0.9997426375229771,0.022090490004026672,2.8560959001088442e-05,0.9999961856382057,0.974067937996695,0.999992171579247,3.874112560686871e-05,0.9998362373845093,0.008940177624133523,7.349220433361904e-06,0.05381152274573526,8.011409924365913e-05
lau,0.9822174367885163,0.2569685069319139,0.9945987764504085,0.9822159788954808,0.98221389833353,0.23418520061199696,0.9315028670256096,0.9822279100006863,0.9822065050325665,0.9822057257660527,0.9822039436860306,0.9821164615346885,0.912119402655448,0.9820319622903182,0.980540222369603,0.24139855556147125,0.9822183962714391,0.9148714212566538,0.85142710828686,0.9820116234214348,0.64880897197721,0.2552021032739075,0.9821954956072103,0.9819698874745215,0.20766499392394916,0.5638465651242192,0.9822007683402659,0.9822063857032234,0.9822038866265018,0.17332794908813623,0.982206142072363,0.9999999999999999,0.4130935105667316,0.9925918119597146,0.3759780789817681,0.9822054480588579,0.9818531546022043,0.994286102978721,0.9822116211659628,0.6538738440522018,0.9821030151605985,0.9822052128038035,0.9841572975706703,0.6832966131203784,0.23661656340387838,0.5051625054242876,0.8145297487724489,0.9822059070233815,0.17307739366127114,0.9812945209890476,0.17514204869012542,0.4755711981702058,0.98195663853788,0.19005944325947854,0.17310107460400415,0.9822028653968666,0.9911354065441996,0.9821993410960643,0.17310813191166968,0.9820493603777317,0.008705964653856386,0.17307963654908542,0.052982886360494696,0.17314562336210218
gis,0.23994716243504646,0.8379524727095858,0.31636009829412215,0.23991497065894432,0.2399251697812852,0.8342703942006179,0.6179243244595198,0.24006021880042439,0.23985587964547117,0.2398767685647535,0.23978689060934769,0.2402056914253735,0.7060343010910143,0.24035523777012371,0.24112158128912484,0.8574099859916336,0.23997533143705055,0.6449037185186606,0.7633148349381222,0.2403662678088948,0.8687728389027034,0.803426279866059,0.23998347407527823,0.2417456031260257,0.9364145945440837,0.8404660444873364,0.23994179389771614,0.23986761554668606,0.23979227439275955,0.7858639298242428,0.23985512219468488,0.4130935105667316,0.9999999999999998,0.4420556689563924,0.9874400080008107,0.23989180526656,0.5446794525217675,0.42640101523032736,0.23988060781267206,0.8228616268801847,0.24024919800546535,0.23980837949597464,0.48555744034145665,0.78893118329239,0.9775431002060602,0.9550388278279318,0.7271238410463923,0.23985387813089687,0.7857524839368466,0.2406960026041136,0.7867278417647696,0.9045638274187257,0.2404154524573022,0.7751591631090834,0.7858514136365529,0.23992298156768446,0.39294778778443584,0.23974262258794116,0.7859394267692011,0.24032177201120614,0.030871681775519355,0.7857631128807395,0.04140623124430163,0.7861577319293802
ast,0.9632352077362312,0.34575043456568577,0.9834615297214044,0.9632369260751734,0.9632348688139485,0.323469121244647,0.9636278987298722,0.9632322120836103,0.9632358339044372,0.9632334746974827,0.9632383444086179,0.9631210848654185,0.9405420557812063,0.963024781442184,0.9614798796586552,0.3269439654609499,0.963233727528367,0.9506593985538047,0.891953930356166,0.9630026183409128,0.7113058306571973,0.34880518090694856,0.9632157694404277,0.9629630923478188,0.20522190146847896,0.639744145821622,0.9632239054860616,0.9632348128391296,0.9632382692438503,0.2688923436452985,0.9632351978411222,0.9925918119597146,0.4420556689563924,1.0000000000000002,0.3876529980328948,0.9632321168173585,0.9925960115080075,0.9993657185833196,0.9632370586102624,0.7228997665710931,0.9631028285962294,0.963238245290784,0.9975274579974153,0.7527606641094097,0.2571535331556883,0.5616731320085282,0.8689472521886132,0.9632357812191821,0.26865143303791655,0.9622670800163258,0.2705731208013249,0.5472200873831639,0.9629392170936291,0.28209319934635124,0.2686615031387146,0.963227727925308,0.991433344800643,0.9632373833427721,0.26866221471358465,0.9630442597644778,0.0062722985478718876,0.26865239083302545,0.04978716032259203,0.26865786355956267
nat,0.2097471935842178,0.7495039065846889,0.27923821491344797,0.20972668173694337,0.20971498431721827,0.7465480017111732,0.5446847543799124,0.20986549532529505,0.2096403381455866,0.20964739118724587,0.20962064631827476,0.20971476649809326,0.6439004658773556,0.20975109792960406,0.2097340394336411,0.7753644085805443,0.2097641015290449,0.5695477042436432,0.6927397727690877,0.20976091206611477,0.7892272868210854,0.706630156995061,0.20967129142793456,0.21094854888591363,0.9759949919532158,0.7476454399885256,0.20965996285293692,0.20964378170181333,0.20962031950644036,0.6914546388868761,0.2096388212969596,0.3759780789817681,0.9874400080008107,0.3876529980328948,0.9999999999999998,0.20965077849658312,0.4914665315120581,0.3734405011520591,0.20968629122326465,0.7316920085622118,0.2097347758192706,0.20962617923765048,0.42549593594482416,0.6931414074778725,0.9875697245092414,0.8975691413704464,0.6384722669279642,0.20963975397932483,0.6913867059367031,0.2098217933847252,0.6918258493044689,0.8270240545906684,0.20977405150594697,0.6787021622184289,0.6914276414692698,0.20965580989909754,0.3424845250491155,0.20960708826510477,0.6914500237924649,0.20975024126021138,0.009940057560302166,0.6913956104614823,0.0195358742829531,0.6915604429421297
ton,0.9999993582026608,0.0815749612719571,0.9958566206898938,0.9999977347423881,0.9999995538788754,0.0580056146810749,0.8566124011301721,0.9999995507683397,0.9999991044395073,0.9999997973189872,0.9999931132271731,0.9999229061058796,0.8212628845420957,0.9998465274161309,0.9983789052174095,0.06279555802573718,0.9999998448398826,0.8326215952943772,0.7418415454226601,0.9998288852543384,0.49983131449558554,0.08427864336869406,0.9999935597990621,0.9995895246755705,0.046992543863626425,0.41015386128236986,0.9999963475865706,0.9999995730003458,0.9999931870461161,0.00026834530179358504,0.9999977183913048,0.9822054480588579,0.23989180526656,0.9632321168173585,0.20965077849658312,1.0,0.931786937431763,0.9689798672915364,0.9999975461823809,0.5111759850583126,0.9999130045801771,0.9999955051278151,0.9441359929513611,0.5483825343605337,0.060908340530231427,0.3346542504186416,0.7042681258103424,0.9999990266384909,9.158582337439805e-06,0.9991209762391301,0.0022166652124601003,0.30673312788825463,0.9997716028909225,0.02252699067772836,4.541657090286022e-05,0.9999983673806426,0.9741923741867446,0.9999866873054577,5.29459279357907e-05,0.9998644107554774,0.010055945906272361,1.1626352812256995e-05,0.05530790818917152,0.00011517344711844919
dsc,0.9317654647974212,0.4331842707199691,0.9606427385644835,0.9317393009523665,0.9317675810480148,0.4118709459792845,0.9820396671671413,0.9318008391971325,0.9317487035398869,0.9317723757819015,0.9316737364804052,0.9320451086512614,0.9718293612878334,0.9321501414787259,0.9319137281045544,0.41810969588694685,0.9317856353919448,0.973414244251164,0.9338574791097932,0.9321566958544383,0.7788609781097211,0.43185158825965675,0.9318733251606919,0.9325942309509333,0.3146002907664304,0.708405753475407,0.9318302745053868,0.9317610448448667,0.9316794182987113,0.35459188364688154,0.9317424474018002,0.9818531546022043,0.5446794525217675,0.9925960115080075,0.4914665315120581,0.931786937431763,1.0,0.9906912128753785,0.9317337793802134,0.783976145861803,0.9320864992192062,0.9316979721260169,0.9969039527282818,0.807632611814476,0.36830791745075325,0.6507377113469287,0.9082086173477065,0.9317497525139158,0.3542961630954254,0.9320139058788687,0.35696303894839687,0.6301665077363571,0.9321422994472475,0.37152966723042613,0.3544360483425024,0.9318162942342281,0.9812150219714656,0.9316261026085471,0.35451604569056866,0.9321361127577418,0.037373860897939266,0.35430619655663187,0.08004287415738712,0.3547672587856418
afs,0.9689549353924112,0.32380778333762583,0.9870695176615188,0.9689291329852574,0.9689581138519763,0.30135235869412025,0.9571546446554182,0.968978286520118,0.968947975267207,0.9689708526281214,0.9688877628073681,0.9691292331582163,0.9328525462035063,0.9692132232663838,0.9686272976686814,0.3049498029399682,0.9689676395565133,0.9431767279889306,0.8813754855283898,0.9692443709123078,0.6949341639518843,0.3270948542707162,0.9690345490561577,0.9694384105733584,0.19262843500717408,0.6216651619145046,0.9689997759993261,0.9689582609560218,0.9688869690686014,0.2463690841663307,0.968938169739924,0.994286102978721,0.42640101523032736,0.9993657185833196,0.3734405011520591,0.9689798672915364,0.9906912128753785,0.9999999999999999,0.968926859050202,0.7067369998917913,0.9691887130172221,0.9689055131695091,0.9962506990021857,0.7374701923817948,0.24112378333258938,0.5441062468347786,0.8574810445132768,0.9689496440094512,0.24606902556978955,0.9690737003352776,0.24874327229666474,0.5279013822202395,0.9692355199734897,0.2663797020331216,0.24621877461315797,0.9689925126032393,0.9951179692583303,0.9688479596625361,0.24625811579195264,0.9692262474560942,0.03153430864746871,0.2460805936393974,0.07660316612252663,0.24650318874713686
mtw,0.9999990199591935,0.0815720900024113,0.9958613470194113,0.9999999577667804,0.9999990382684859,0.05800317147717602,0.8565886081717311,0.9999968362028496,0.9999995157522041,0.9999979205416782,0.999998303680746,0.999903497478924,0.8212564236097524,0.9998117411828462,0.9982746069296954,0.06279664786798715,0.9999985662656442,0.8325977685171165,0.7418408834399205,0.9997876299863925,0.49983161515404095,0.08425114610571738,0.9999866337611307,0.99953043584602,0.04700971553923544,0.4101425121675366,0.999992895741873,0.9999990886133849,0.9999987993973233,0.0002602118066687688,0.9999993274069906,0.9822116211659628,0.23988060781267206,0.9632370586102624,0.20968629122326465,0.9999975461823809,0.9317337793802134,0.968926859050202,1.0,0.511153303543449,0.9998854243466895,0.9999994486974491,0.9440804692925189,0.5483435168604787,0.06093087377122883,0.33462471002804123,0.7042247222834181,0.9999991258441642,5.924723630560889e-06,0.9990266494392228,0.002154433189161794,0.30673521619191,0.9997259903050666,0.022013511450424145,2.8872483257580617e-05,0.9999953827512035,0.9740067692933086,0.9999948145879998,3.562457331245423e-05,0.9998283772359685,0.00819798441119608,7.242614670060681e-06,0.053265078441447414,7.585536713431724e-05
gme,0.5111699839748567,0.8981940899205038,0.5868983844090844,0.5111566369714385,0.5111696058304421,0.8875483342987458,0.8811419398749084,0.5111886098669248,0.5111599457362588,0.5111713976793173,0.5111294657426029,0.5112516541127562,0.9031228799553414,0.5112903360205716,0.5109645074388475,0.8883558852266348,0.5111776384336687,0.9015002619819283,0.9512154638809328,0.5113033505970174,0.9959133920834526,0.8983261206673085,0.5112041228178802,0.5120514812738679,0.5715636645998031,0.9934972191626608,0.5111863308977699,0.5111650635527825,0.511129803169685,0.8583929285316164,0.5111543950145939,0.6538738440522018,0.8228616268801847,0.7228997665710931,0.7316920085622118,0.5111759850583126,0.783976145861803,0.7067369998917913,0.511153303543449,0.9999999999999997,0.5112779723453518,0.5111388609063469,0.7647300915625924,0.9980341484038951,0.6956358032837501,0.9498945581244025,0.9692726758083334,0.5111614924421792,0.8582402424641122,0.5112353458975382,0.8593332504099549,0.9686363859939369,0.5112883707455811,0.848528621000082,0.8582925031627702,0.5111832997433985,0.669744790203883,0.5111099451833429,0.8583145041515092,0.5112964268428969,0.015834683982499397,0.8582456557347974,0.03970016585749175,0.8583510812451053
doh,0.9998981341824795,0.08160130189168219,0.9957340923735795,0.9998864133417824,0.999900804128259,0.058032615780378126,0.8566547734811343,0.9999084708181539,0.9998955260204179,0.9999059620048989,0.9998583155830301,0.9999881570049574,0.8212741822685389,0.9999898296337021,0.9990369539485591,0.06282179670089,0.9999067438127881,0.8326425085389269,0.7418185111834851,0.9999800206693279,0.49983851856615746,0.08443328000767822,0.9999492977862479,0.9998777613920784,0.04730390570940738,0.41019173762188,0.9999322991597467,0.999901362581349,0.999860889552032,0.0003090641721319756,0.9998935011546608,0.9821030151605985,0.24024919800546535,0.9631028285962294,0.2097347758192706,0.9999130045801771,0.9320864992192062,0.9691887130172221,0.9998854243466895,0.5112779723453518,0.9999999999999999,0.9998704172252084,0.9444281841659219,0.5485532738071592,0.06103895737437446,0.3349449318227256,0.7044698180419592,0.9998948449792301,2.535977447411719e-05,0.9994814977303659,0.0025707252724850383,0.3067568274100836,0.9999494391333026,0.025237048626880216,0.00010923751934362473,0.9999257993773271,0.9754989691793811,0.9998323826934397,0.00015306837436749552,0.9999913149349811,0.0230734990629214,3.058999897078966e-05,0.06824461717798729,0.00031234540839328274
rth,0.9999980516853297,0.08156526783083941,0.9958607691519109,0.9999994100736131,0.9999978226880374,0.05799638277939984,0.8565788579101875,0.9999953745925682,0.999998595891051,0.9999965094287809,0.9999996629255119,0.9998885093979117,0.8212396973201619,0.9997921076562686,0.9982147189504782,0.06278644599547446,0.9999968865590866,0.8325904349026232,0.7418279382962335,0.9997690417877347,0.499816974524865,0.08424004001558835,0.9999808592206719,0.9995009036840553,0.0469242300574571,0.4101335022075578,0.9999884801334866,0.9999978038170758,0.9999996906093738,0.00025779193006969487,0.999998218094892,0.9822052128038035,0.23980837949597464,0.963238245290784,0.20962617923765048,0.9999955051278151,0.9316979721260169,0.9689055131695091,0.9999994486974491,0.5111388609063469,0.9998704172252084,0.9999999999999999,0.9440500883556702,0.5483279634549444,0.060871862897033474,0.33457872751986595,0.7042045608137764,0.9999982891706457,4.955750914998995e-06,0.9989987964571637,0.002131361000453766,0.3067188366216452,0.9997063760967706,0.02184537737381652,2.6124098399397994e-05,0.9999917531183442,0.9738949996780322,0.9999975419120288,2.8913543498095744e-05,0.9998109761447382,0.007242356414553486,6.2584593208476506e-06,0.05235853161605189,6.4129860153597e-05
d8r,0.9441042465758251,0.40365414103886116,0.9697415051754268,0.9440817225993664,0.9441100868528364,0.38191368721492824,0.978333725329873,0.9441258568683049,0.9440993311397196,0.944120939472464,0.9440260778905201,0.9443966553412911,0.9583280344247267,0.9444900267679416,0.9442236581376239,0.38506543872866655,0.9441230469910042,0.9680225348647769,0.9173501767622435,0.94448642397933,0.7530089602451681,0.4070428743922089,0.9442236967109551,0.9448359906482168,0.24103679234071643,0.6864660958149923,0.9441828550530742,0.9441112588701126,0.9440328790776275,0.32865893563621523,0.9440955270227981,0.9841572975706703,0.48555744034145665,0.9975274579974153,0.42549593594482416,0.9441359929513611,0.9969039527282818,0.9962506990021857,0.9440804692925189,0.7647300915625924,0.9444281841659219,0.9440500883556702,1.0,0.7927051219105156,0.3007527083306261,0.60938383147254,0.89848332230318,0.9440992781825476,0.32836335893735796,0.9442805005214151,0.33103307826959366,0.5974943226442222,0.9444730930731243,0.3462648849638584,0.32848823054357157,0.9441674295834581,0.9880684573009807,0.9439790351983509,0.3285750359473562,0.9444698766908592,0.037158096051535645,0.32837111544640335,0.07995179282529032,0.3287990260042657
